"pitch_type","pitch_id","game_date","start_speed","x0","z0","player_name","batter","pitcher","events","description","spin_dir","spin_rate","break_angle","break_length","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","px","pz","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs","tfs_zulu","catcher","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","hit_speed","hit_angle","effective_speed","release_spin_rate","release_extension","game_pk"
"FT",175,"2016-09-30","96.75     ","-2.27","5.498","Yu Darvish","446334","506433","Strikeout","Swinging Strike","224.802   ","2390.070  ","42.0      ","4.6       ","13","Evan Longoria strikes out swinging.  ","R ","R","R","TEX","TB ","S",0,0,0,0,2016,"-8.09                 ","8.11                ","-1.359","2.528               ","null",595281,"null",2,3,"top","0.0000","0.0000","010415","2016-10-01T01:04:15Z","518960","483912","160930_201043","5.45","-139.728            ","-5.39","-16.22","27.26","-15.84","3.75","1.72","null","null","null","96.98","2407.00","6.50",449266
"FF",177,"2016-09-30","97.90     ","-2.145","5.597","Yu Darvish","446334","506433","Strikeout","Called Strike","191.604   ","2448.876  ","18.9      ","2.0       ","2 ","Evan Longoria strikes out swinging.  ","R ","R","R","TEX","TB ","S",0,0,1,1,2016,"-2.34                 ","11.38               ","0.128","3.347               ","null",595281,"null",2,3,"top","0.0000","0.0000","010510","2016-10-01T01:05:10Z","518960","483912","160930_201128","7.24","-141.739            ","-4.77","-4.81","29.53","-8.74","3.80","1.72","null","null","null","98.44","2672.00","6.64",449266
"FC",224,"2016-09-30","88.32     ","-2.296","5.619","Yu Darvish","543543","506433","Strikeout","Foul","135.845   ","954.595   ","-13.8     ","6.5       ","8 ","Brad Miller called out on strikes.  ","R ","L","R","TEX","TB ","S",0,0,0,1,2016,"3.44                  ","3.5                 ","0.12","1.905               ","null","null","null",0,4,"top","0.0000","0.0000","012124","2016-10-01T01:21:24Z","518960","483912","160930_202747","5.04","-128.349            ","-4.41","5.88","20.23","-26.12","3.43","1.54","null","null","null","89.07","0.00","6.30",449266
"CU",226,"2016-09-30","74.38     ","-2.024","5.791","Yu Darvish","543543","506433","Strikeout","Called Strike","46.045    ","1795.910  ","-13.7     ","14.6      ","6 ","Brad Miller called out on strikes.  ","R ","L","R","TEX","TB ","S",0,0,1,2,2016,"8.17                  ","-7.94               ","0.611","2.203               ","null","null","null",0,4,"top","0.0000","0.0000","012214","2016-10-01T01:22:14Z","518960","483912","160930_202842","3.35","-107.647            ","2.12","9.59","18.66","-41.42","3.43","1.54","null","null","null","73.69","2560.00","6.03",449266
"CU",223,"2016-09-30","73.65     ","-2.14","6.016","Yu Darvish","543543","506433","Strikeout","Called Strike","41.364    ","1904.853  ","-12.5     ","15.1      ","1 ","Brad Miller called out on strikes.  ","R ","L","R","TEX","TB ","S",0,0,0,0,2016,"8.02                  ","-9.17               ","-0.7","3.325               ","null","null","null",0,4,"top","0.0000","0.0000","012106","2016-10-01T01:21:06Z","518960","483912","160930_202733","0.84","-106.524            ","4.46","9.24","17.68","-42.67","3.47","1.54","null","null","null","73.40","2514.00","6.36",449266
"FF",225,"2016-09-30","95.15     ","-2.393","5.691","Yu Darvish","543543","506433","Strikeout","Ball","193.572   ","2321.451  ","21.8      ","2.5       ","11","Brad Miller called out on strikes.  ","R ","L","R","TEX","TB ","B",0,0,0,2,2016,"-2.64                 ","10.89               ","-1.252","4.218               ","null","null","null",0,4,"top","0.0000","0.0000","012148","2016-10-01T01:21:48Z","518960","483912","160930_202817","4.06","-137.189            ","-2.05","-5.15","23.31","-10.84","3.59","1.54","null","null","null","95.95","2609.00","6.70",449266
"FC",231,"2016-09-30","87.90     ","-2.331","5.61","Yu Darvish","545338","506433","Single","Foul","129.492   ","1000.394  ","-14.9     ","6.6       ","1 ","Nick Franklin singles on a ground ball to left fielder Carlos Gomez.  ","R ","L","R","TEX","TB ","S",7,4,1,0,2016,"3.99                  ","3.25                ","-0.688","2.999               ","null","null","null",1,4,"top","99.9900","107.6600","012303","2016-10-01T01:23:03Z","518960","483912","160930_202932","2.86","-127.427            ","-1.45","6.78","17.95","-26.59","3.20","1.43","null","null","null","88.52","2693.00","6.21",449266
"FF",230,"2016-09-30","94.84     ","-2.316","5.543","Yu Darvish","545338","506433","Single","Ball","191.964   ","2145.994  ","15.4      ","2.8       ","11","Nick Franklin singles on a ground ball to left fielder Carlos Gomez.  ","R ","L","R","TEX","TB ","B",7,4,0,0,2016,"-2.16                 ","10.16               ","-1.242","3.365               ","null","null","null",1,4,"top","99.9900","107.6600","012247","2016-10-01T01:22:47Z","518960","483912","160930_202916","3.70","-137.016            ","-3.69","-4.20","23.80","-12.35","3.20","1.43","null","null","null","95.70","2552.00","6.67",449266
"FF",232,"2016-09-30","95.30     ","-2.194","5.413","Yu Darvish","545338","506433","Single","In play, no out","180.687   ","2601.907  ","-5.1      ","1.9       ","8 ","Nick Franklin singles on a ground ball to left fielder Carlos Gomez.  ","R ","L","R","TEX","TB ","X",7,4,1,1,2016,"-0.15                 ","12.7                ","-0.159","2.018               ","null","null","null",1,4,"top","99.9900","107.6600","012333","2016-10-01T01:23:33Z","518960","483912","160930_202959","5.61","-137.789            ","-7.90","-0.30","27.98","-7.46","3.20","1.43","236","88.4","6.65                ","95.86","2570.00","6.73",449266
"FC",238,"2016-09-30","92.01     ","-2.322","5.605","Yu Darvish","543094","506433","Strikeout","Called Strike","147.893   ","1247.190  ","-16.0     ","5.2       ","4 ","Jaff Decker called out on strikes.  ","R ","L","R","TEX","TB ","S",0,0,0,1,2016,"3.3                   ","5.22                ","-0.705","2.72                ","null","null",545338,1,4,"top","0.0000","0.0000","012502","2016-10-01T01:25:02Z","518960","483912","160930_203130","3.16","-133.566            ","-3.47","6.10","22.26","-22.45","3.36","1.53","null","null","null","92.79","2845.00","6.39",449266
"FF",239,"2016-09-30","98.00     ","-2.236","5.444","Yu Darvish","543094","506433","Strikeout","Called Strike","182.193   ","2453.104  ",".7        ","1.9       ","13","Jaff Decker called out on strikes.  ","R ","L","R","TEX","TB ","S",0,0,0,2,2016,"-0.45                 ","11.6                ","-0.836","2.285               ","null","null",545338,1,4,"top","0.0000","0.0000","012523","2016-10-01T01:25:23Z","518960","483912","160930_203151","4.09","-141.45             ","-7.40","-0.92","28.21","-8.27","3.36","1.53","null","null","null","98.12","2592.00","6.51",449266
"FF",236,"2016-09-30","94.89     ","-2.206","5.485","Yu Darvish","543094","506433","Strikeout","Foul","190.432   ","2325.795  ","14.5      ","2.5       ","1 ","Jaff Decker called out on strikes.  ","R ","L","R","TEX","TB ","S",0,0,0,0,2016,"-2.06                 ","11.16               ","-0.455","3.014               ","null","null",545338,1,4,"top","0.0000","0.0000","012418","2016-10-01T01:24:18Z","518960","483912","160930_203046","5.50","-136.957            ","-4.78","-3.98","25.82","-10.58","3.36","1.53","null","null","null","95.44","2611.00","6.70",449266
"FF",244,"2016-09-30","97.86     ","-2.185","5.217","Yu Darvish","493351","506433","Forceout","Ball In Dirt","195.800   ","2644.773  ","27.8      ","2.2       ","14","Alexei Ramirez grounds into a force out, shortstop Elvis Andrus to second baseman Rougned Odor.   Nick Franklin out at 2nd.  ","R ","R","R","TEX","TB ","B",6,4,0,1,2016,"-3.42                 ","12.06               ","0.896","0.594               ","null","null",545338,2,4,"top","113.7000","154.4600","012622","2016-10-01T01:26:22Z","518960","483912","160930_203250","9.89","-141.274            ","-11.65","-7.01","28.12","-7.39","3.74","1.80","null","null","null","98.76","2578.00","6.90",449266
"CU",243,"2016-09-30","74.70     ","-1.882","5.774","Yu Darvish","493351","506433","Forceout","Called Strike","46.177    ","1756.074  ","-13.4     ","14.5      ","9 ","Alexei Ramirez grounds into a force out, shortstop Elvis Andrus to second baseman Rougned Odor.   Nick Franklin out at 2nd.  ","R ","R","R","TEX","TB ","S",6,4,0,0,2016,"8.01                  ","-7.75               ","0.305","2.03                ","null","null",545338,2,4,"top","113.7000","154.4600","012600","2016-10-01T01:26:00Z","518960","483912","160930_203228","2.45","-108.265            ","1.69","9.46","19.96","-41.25","3.49","1.66","null","null","null","75.38","2531.00","7.07",449266
"CU",245,"2016-09-30","75.43     ","-2.148","5.76","Yu Darvish","493351","506433","Forceout","In play, out(s)","46.406    ","1863.314  ","-13.9     ","14.2      ","4 ","Alexei Ramirez grounds into a force out, shortstop Elvis Andrus to second baseman Rougned Odor.   Nick Franklin out at 2nd.  ","R ","R","R","TEX","TB ","X",6,4,1,1,2016,"8.37                  ","-8.03               ","-0.522","2.843               ","null","null",545338,2,4,"top","113.7000","154.4600","012705","2016-10-01T01:27:05Z","518960","483912","160930_203332","1.16","-108.762            ","3.41","10.12","17.52","-41.81","3.64","1.66","132","86.6","-18.09              ","75.11","2506.00","6.36",449266
"FT",277,"2016-09-30","93.91     ","-2.257","5.474","Yu Darvish","592200","506433","Strikeout","Ball","213.693   ","2119.854  ","30.4      ","4.3       ","13","Curt Casali strikes out swinging.  ","R ","R","R","TEX","TB ","B",0,0,0,1,2016,"-5.88                 ","8.78                ","-1.441","1.579               ","null","null","null",0,5,"top","0.0000","0.0000","013724","2016-10-01T01:37:24Z","518960","483912","160930_204353","4.24","-135.788            ","-7.53","-11.01","29.08","-15.67","3.78","1.65","null","null","null","94.20","2399.00","6.80",449266
"FT",278,"2016-09-30","94.08     ","-2.339","5.477","Yu Darvish","592200","506433","Strikeout","Ball","212.847   ","2399.122  ","38.2      ","4.0       ","13","Curt Casali strikes out swinging.  ","R ","R","R","TEX","TB ","B",0,0,1,1,2016,"-6.44                 ","9.93                ","-2.064","1.681               ","null","null","null",0,5,"top","0.0000","0.0000","013746","2016-10-01T01:37:46Z","518960","483912","160930_204413","3.00","-136.057            ","-7.79","-12.20","26.59","-13.27","3.59","1.65","null","null","null","94.22","2404.00","6.40",449266
"FT",279,"2016-09-30","95.73     ","-2.204","5.426","Yu Darvish","592200","506433","Strikeout","Called Strike","221.527   ","2295.718  ","37.0      ","4.5       ","13","Curt Casali strikes out swinging.  ","R ","R","R","TEX","TB ","S",0,0,2,1,2016,"-7.4                  ","8.32                ","-0.283","1.575               ","null","null","null",0,5,"top","0.0000","0.0000","013808","2016-10-01T01:38:08Z","518960","483912","160930_204436","7.91","-138.279            ","-7.69","-14.51","27.17","-15.79","3.75","1.65","null","null","null","96.07","2439.00","6.60",449266
"FT",276,"2016-09-30","93.55     ","-2.131","5.522","Yu Darvish","592200","506433","Strikeout","Swinging Strike","211.818   ","2439.548  ","37.5      ","3.9       ","13","Curt Casali strikes out swinging.  ","R ","R","R","TEX","TB ","S",0,0,0,0,2016,"-6.42                 ","10.31               ","-0.844","2.096               ","null","null","null",0,5,"top","0.0000","0.0000","013706","2016-10-01T01:37:06Z","518960","483912","160930_204334","5.68","-135.125            ","-6.77","-11.98","27.03","-12.87","3.59","1.65","null","null","null","94.31","2373.00","6.92",449266
"SL",280,"2016-09-30","84.59     ","-2.413","5.507","Yu Darvish","592200","506433","Strikeout","Swinging Strike","81.199    ","1779.671  ","-24.0     ","10.3      ","14","Curt Casali strikes out swinging.  ","R ","R","R","TEX","TB ","S",0,0,2,2,2016,"9.79                  ","-1.57               ","0.869","1.342               ","null","null","null",0,5,"top","0.0000","0.0000","013834","2016-10-01T01:38:34Z","518960","483912","160930_204501","4.85","-122.334            ","-2.92","14.83","24.29","-34.47","3.59","1.65","null","null","null","83.38","2577.00","5.80",449266
"FT",286,"2016-09-30","96.29     ","-2.334","5.469","Yu Darvish","578570","506433","Strikeout","Foul","211.068   ","2346.113  ","36.2      ","3.6       ","13","Juniel Querecuto called out on strikes.  ","R ","L","R","TEX","TB ","S",0,0,1,1,2016,"-5.87                 ","9.7                 ","-0.933","2.212               ","null","null","null",1,5,"top","0.0000","0.0000","013946","2016-10-01T01:39:46Z","518960","483912","160930_204613","5.97","-139.212            ","-6.65","-11.62","28.67","-12.89","3.57","1.68","null","null","null","97.22","2492.00","6.96",449266
"SL",288,"2016-09-30","84.94     ","-2.527","5.577","Yu Darvish","578570","506433","Strikeout","Called Strike","74.648    ","1649.500  ","-21.0     ","10.2      ","4 ","Juniel Querecuto called out on strikes.  ","R ","L","R","TEX","TB ","S",0,0,2,2,2016,"8.82                  ","-2.47               ","-0.654","2.488               ","null","null","null",1,5,"top","0.0000","0.0000","014057","2016-10-01T01:40:57Z","518960","483912","160930_204725","1.76","-122.856            ","-0.09","13.47","24.51","-35.87","3.51","1.68","null","null","null","83.64","2674.00","5.74",449266
"FT",284,"2016-09-30","95.36     ","-2.137","5.439","Yu Darvish","578570","506433","Strikeout","Called Strike","217.813   ","2085.266  ","31.1      ","4.3       ","8 ","Juniel Querecuto called out on strikes.  ","R ","L","R","TEX","TB ","S",0,0,0,0,2016,"-6.23                 ","8.0                 ","-0.064","2.131               ","null","null","null",1,5,"top","0.0000","0.0000","013912","2016-10-01T01:39:12Z","518960","483912","160930_204539","7.89","-137.886            ","-6.03","-12.15","27.13","-16.52","3.51","1.55","null","null","null","96.14","2386.00","6.79",449266
"CU",285,"2016-09-30","76.76     ","-2.311","5.74","Yu Darvish","578570","506433","Strikeout","Ball","37.309    ","1954.613  ","-11.6     ","14.7      ","13","Juniel Querecuto called out on strikes.  ","R ","L","R","TEX","TB ","B",0,0,0,1,2016,"7.31                  ","-9.65               ","-1.246","1.452               ","null","null","null",1,5,"top","0.0000","0.0000","013925","2016-10-01T01:39:25Z","518960","483912","160930_204553","0.26","-110.957            ","0.71","9.06","20.81","-44.06","3.45","1.68","null","null","null","76.06","2611.00","6.22",449266
"SL",287,"2016-09-30","80.89     ","-2.348","5.575","Yu Darvish","578570","506433","Strikeout","Ball","41.762    ","1644.520  ","-11.5     ","12.6      ","13","Juniel Querecuto called out on strikes.  ","R ","L","R","TEX","TB ","B",0,0,1,2,2016,"6.34                  ","-7.16               ","-1.816","0.252               ","null","null","null",1,5,"top","0.0000","0.0000","014024","2016-10-01T01:40:24Z","518960","483912","160930_204651","-0.68","-116.769            ","-3.21","8.82","20.59","-42.05","3.46","1.58","null","null","null","79.47","2486.00","5.56",449266
"FC",292,"2016-09-30","89.98     ","-2.283","5.555","Yu Darvish","572816","506433","Pop Out","In play, out(s)","127.613   ","1026.754  ","-17.0     ","6.5       ","6 ","Corey Dickerson pops out to third baseman Adrian Beltre in foul territory.  ","R ","L","R","TEX","TB ","X",5,2,0,0,2016,"4.17                  ","3.17                ","0.455","2.72                ","null","null","null",2,5,"top","87.3000","184.4700","014157","2016-10-01T01:41:57Z","518960","483912","160930_204821","5.70","-130.46             ","-2.25","7.31","22.61","-26.54","3.50","1.56","null","null","null","90.19","0.00","6.22",449266
